wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4858429304209999,是妳的小祖宗呀,6323630143,f,2023-01-16 06:54:34,#假唱#造谣的人永远看不到澄清，因为他们只看到他们想看到的。不知道说什么了，那就祝所有善良的人新年快乐，大过年还恰烂💰的过不了好年#你如何看待假唱# Ysoseek的微博视频,13708,524,581
4858459537015327,酒亓八五,1774751607,f,2023-01-16 08:54:42,"#汪涵 多给我们家一博机会#
现在的风气真恶心
万家盼你倒 找各种角度黑 拉低你路人缘
一条只有一个媒体发布的词条 能挂在热搜一整晚 现在还在“沸”，（真正需要上热搜的事从来都是被秒撤的）
粉丝不能发言 说话就是在洗白 不说话是默认
然后一群人在词条对一个人辱骂拉踩和诋毁 并且还要嘲笑粉丝 享受一种一呼百应的感觉 以此获得自己内心的满足感
我如果不喜欢某个东西 我一定碰都不会碰 不知道又要看又要骂的人 到底是出于什么心理 可能现实生活里真的过得不太好吧
#假唱#",12441,511,478
4858470967018355,野生炸姐,6354913856,f,2023-01-16 09:40:07,杨培安发文说自己讨厌假唱却死不承认的人 评论区有人问他：“你是谁” 拜托！！！他是《我相信》的原唱啊！！不会有人在学校没有听过吧…… #假唱##你如何看待假唱#,6048,201,7
4858471792509080,扒圈小记,5665478463,f,2023-01-16 09:43:23,歌手杨培安发文说：“有些人明明假唱，却不承认”，被质疑内涵王一博。 在杨培安评论区被王一博粉丝占领之后，他连忙在评论区回应：“没有针对哪一位歌手”。 大家觉得王一博到底有没有假唱？ #假唱##汪涵 多给我们家一博机会#,11107,381,14
4858287054656499,说给玫瑰开荒中,6786768819,f,2023-01-15 21:29:19,#假唱#要不是看了粉丝直拍我还真以为黑说的是真的呢。 别狗叫了，一起感谢拉高湖南卫视收视率，带湖南卫视登顶的男人吧 FLUOXETINE·王一博的微博视频,122093,6287,11826
4858494466919566,菜馒头wow,5320213429,f,2023-01-16 11:13:30,#假唱#他是假唱的问题么？不是吧……假唱还这么难听也是没谁了，法令纹都能夹死我了。,0,0,0
4858494459316892,有镜头他俩装的,7544559848,f,2023-01-16 11:13:28,#假唱# 还没完了？够了吧，真的想知道真相早去看直拍了，更不会去带节奏，发一些莫名其妙的东西去博眼球，路过的帅哥美女们大年初一看无名呀！,0,0,0
4858494450668319,无坚不摧茜啊茜,5155361634,f,2023-01-16 11:13:26,"#假唱#嗯！一晚上过去了还在啊，真的是破费了！在这个词条里蹦跶的那位，光听名字不知道是谁。看了介绍的歌曲知道了，别说，还真听过。欸又是一个歌红（以前）人不红的。现在居然连这种明摆着下水·军恰烂💰营·销号配合着黑人的热度都要蹭了，看了感觉真可怜。

所以事实证明你原地踏步不努力，就会被淘汰！！！而有的人永远在努力拼搏永远在突破自己！越优秀越遭人妒，放心吧小黑子们，你们越黑他越红知道你们很急，但是别太急了！要不大年初一看《无名》吧，黑暗肮·脏的生活里待久了也是需要多看着正能量的东西的",0,0,0
4858463399711206,圣诞树之鹿,5350564869,f,2023-01-16 09:10:03,"湾湾歌手杨培安发文，疑似在内涵王一博，后又解释没有针对具体的人！

#假唱# #汪涵 多给我们家一博机会#",109,33,0
4858494387491611,明天是雨天123,7639918095,m,2023-01-16 11:13:11,#假唱#杨培安假唱都能上热搜啊，也算是高光时刻了吧,0,1,0
4858494384341061,阿然一米八-,7642317162,f,2023-01-16 11:13:09,#假唱#造谣的人总是看不到澄清 不要理 我们大年初一要干什么 当然是看《无名》啦 我们博哥也不过只是第一部电影要出了 某些人就坐不住了#王一博电影无名#,0,0,0
4858494358391593,周一多喝水_,7787177013,f,2023-01-16 11:13:04,#假唱#带王一博的都死了,0,0,0
4858485047300634,不盛人间烟火_,5760562055,m,2023-01-16 10:36:04,#假唱#假唱也就算了，还长得丑这就是流量吗？现在年轻人的审美真让我纳闷，演戏不行，长得不行，舞台又假唱，你们粉丝真是不挑,131,21,0
4858494350530046,我的麦芽糖宝贝,1869202601,f,2023-01-16 11:13:02,#假唱#为了现场效果，假唱很正常啊，我能理解#音乐现场#,0,0,0
4858493801072268,阿蒙无忧,7484885876,m,2023-01-16 11:10:51,"#假唱#
现场嘉宾看不下去出来说了，是真唱！真唱！
王一博是《无名》原唱，还是第一次唱给大家听，犯不着假唱。只能说唱的太好，造谣就来了。
王一博以前学的是实用音乐专业，唱歌一直很好。
《无名》今天还是保持预售第一的位置，果然顶流是遭人嫉妒的，诶~
歇歇吧",27,5,2
